11;2021/09/30  17:47:51;882339717;No;;Si;1;5;1;1;1;5;Empleo;No Aplica;No Aplica;No Aplica;No Aplica;Ventas;Si;Entre 1 - 3 colaboradores;De tipo organizacional;Cierre parcial;5;5;5;5;5;5;5;5;Mala;Mala;Mala;no hubo incentivos ni econmicos ni flexibilizacion el horario de pico y cedula afecto y el desplazamiento a otros municipios;Buena;Buena;Regular;Mala;Ns/Nr;si ha habido respuestas de la camara de comercio- banca comercial se limito a cerrar puertas y limitar cupos de creditos ;1;1;1;1;Teletrabajo;ninguna;No;ninguna;5;1;1;5;No;;Bajo costo;5;5;5;5;0;No;Si;aplicaciones aplicativos desarrollo web ;No ha crecido;No destino gastos para conseguir nuevos clientes.;5;5;5;5;5;3;Lo realiza con poca frecuencia;Buzon PQRS;Gerenciales- Administrativos- Operativos- Comerciales- Talento Humano- Productivos;no;No;;No;;5;5;5;5;1;5;1;Cambios en los plazos de pago- Incremento de costos;;Disminucion compras.;Regular;No;Requisitos exigidos;No;;No;;Registro Mercantil- Estado de perdidas y ganancias- Balance- Flujo de caja;No;No;Medio;No;Si;;No;;Prestamos Amigos y familiares;Moderado;Se mantuvieron;Disminucion en ventas;Si
12;2021/10/27  16:53:48;9005227421;No;;Si;3;3;4;4;1;3;No Aplica;No Aplica;No Aplica;No Aplica;No Aplica;No Aplica;No;;De tipo organizacional;Cierre parcial;4;4;1;3;4;4;2;3;Regular;Regular;Regular;No ha recibido beneficios directamente.;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Regular;No ha recibido beneficio directo.;3;4;4;4;Teletrabajo;Ninguna;No;Ninguna;5;5;4;3;No;;Alto costo;4;1;3;1;0;Si;Si;mejoramiento de servicios operativamente.;No ha crecido;Destino entre un 20% a 50% de los gastos totales.;1;1;2;1;3;1;Si da respuesta de forma oportuna;Llamada telefonica;Gerenciales- Administrativos- Operativos- Comerciales- Talento Humano- Productivos;Ninguna;Si;Certificacion de sistema de gestion integral;No;;4;3;4;4;4;4;1;Cambios en los plazos de pago- Incremento de costos- Cambios en los volumenes de compra;;Disminucion compras.- Implementacion de Plataformas de compra (WhatsApp- Web- redes sociales)- Modalidades pago (credito o Contado);Regular;No;No le interesa;No;;Si;Si;Registro Mercantil- Libro diario- Inventarios- Gastos general de administracion y ventas- Capital de trabajo- Estado de perdidas y ganancias- Balance- Flujo de caja;Si;Si;Medio;Si;Si;Si;No;;Recursos Propios de los socios;Moderado;Disminuyeron;Aumento de costos de produccion;No
13;2021/09/30  19:19:44;87219780;No;;No;1;1;1;1;1;1;Ventas;Empleo;Ventas;Empleo;Ventas;Ventas;No;;De proceso- De producto;Nunca cerre;1;1;1;1;1;2;2;2;Buena;Buena;Buena;que les vaya bien con su gestion;Buena;Buena;Ns/Nr;Regular;Ns/Nr;los bancos buscan beneficios ;1;1;1;1;Presencial;ninguna;No;Ninguna;1;2;2;2;Si;Si;Indiferente;4;5;5;4;0;No;Si;realiza innovacion permanente dado el tipo de negocio fachadas y acabados en dry wall;Crecio entre 25% - 50%;No destino gastos para conseguir nuevos clientes.;2;1;3;1;1;2;Si da respuesta de forma oportuna;Entrevista;Administrativos- Operativos- Comerciales;Instructivos;Si;papeles al dia ;No;;2;2;1;1;1;1;1;Incremento de costos- Cambios en los volumenes de compra;;suprimir los creditos;Bueno;No;Requisitos exigidos;No;Le ofrecieron refinanciacion pero no acepto;No;No;Estado de perdidas y ganancias- Balance;Si;Si;Bajo;No;No;No;No;;Reservas de la empresa(utilidades- fondos)- Recursos Propios de los socios;Liquido;Se mantuvieron;Baja incorporacion de plataformas digitales;Si
14;2021/10/12  15:50:18;72125623;No;;No;1;3;1;1;1;1;Ventas;Ventas;Ventas;Ventas;Ventas;Ventas;No;;Ninguna;Cierre parcial;5;4;5;5;5;5;5;5;Regular;Ns/Nr;Ns/Nr;....;Ns/Nr;Regular;Regular;Regular;Regular;Si;1;3;4;5;Presencial;Estres a sus empleados;No;Ninguna;1;1;2;1;No;;Alto costo;3;3;3;3;0;Si;No;;No ha crecido;No destino gastos para conseguir nuevos clientes.;1;1;1;1;1;1;No da respuesta a las sugerencias;Ninguna;Gerenciales- Administrativos- Productivos;Manuales de procedimientos- Flujogramas;No;;No;;4;3;4;4;1;4;1;Incremento de costos;;Disminucion compras.;Regular;No;Desconocimiento;No;;No;;Registro Mercantil- Inventarios- Gastos general de administracion y ventas- Flujo de caja;Si;No;Medio;Si;No;;No;;Prestamos Amigos y familiares;Deficiente;Disminuyeron;Aumento de costos de produccion;No
15;2021/10/13  8:56:51;96567909;No;;No;5;5;1;1;1;1;No Aplica;Ventas;No Aplica;No Aplica;No Aplica;No Aplica;Si;Entre 1 - 3 colaboradores;De mercado- De tipo organizacional;Cierre parcial;5;3;5;3;2;5;4;5;Mala;Mala;Mala;Por que no ayudan al pequeño empresario ya que se deben pagar muchos impuestos a un costo muy elevado ;Mala;Buena;Regular;Regular;Regular;El Sena deberia capacitar a los microempresarios ;1;4;5;5;Presencial;No aplica ;No;Ninguna;2;1;4;5;No;;Indiferente;1;5;1;4;0;Si;No;;No ha crecido;No destino gastos para conseguir nuevos clientes.;1;2;1;1;1;1;No da respuesta a las sugerencias;Ninguna;Productivos;Instructivos;Si;Camara de comercio ;No;;1;1;5;5;1;4;1;Incremento de costos;;Disminucion compras.;Regular;No;Desconocimiento;No;;No;;Libro diario;Si;No;Muy alto;No;No;;Si;2.000.000;Prestamos Amigos y familiares;Moderado;Disminuyeron;Disminucion en ventas;Si
16;2021/10/13  12:09:48;508938808;No;;No;1;4;1;1;1;1;No Aplica;Ventas;No Aplica;No Aplica;No Aplica;No Aplica;No;;Ninguna;Nunca cerre;4;4;1;4;4;5;5;5;Ns/Nr;Ns/Nr;Ns/Nr;Microtienda- no ha recibio ayuda durante el periodo evaluado. ;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Microtienda- no ha recibio ayuda durante el periodo evaluado. ;4;4;4;1;Presencial;No Aplica porque ella atiende el negocio (tienda);No;Ninguna;1;1;1;1;No;;Alto costo;1;4;1;1;0;No;No;;No ha crecido;No destino gastos para conseguir nuevos clientes.;2;1;1;1;4;1;No tiene implementado el buzon;Ninguna;No tiene identificados los procesos;Tendera;No;;No;Tendera;1;4;4;1;1;1;1;Incremento de costos;;Disminucion compras.;..;No;Desconocimiento;No;;No;;Inventarios;No;No;Muy alto;No;No;;Si;;Prestamos Amigos y familiares;Deficiente;Disminuyeron;Disminucion en ventas;No
17;2021/10/13  12:31:49;748611190;No;;No;4;2;3;3;4;4;No Aplica;Ventas;Ventas;No Aplica;Ventas;Ventas;Si;Entre 1 - 3 colaboradores;Ninguna;Nunca cerre;1;2;1;1;1;3;4;1;Ns/Nr;Regular;Regular;Poco ha recibido ayuda del gobierno;Buena;Buena;Buena;Buena;Ns/Nr;Ha tenido gran apoyo;1;1;1;1;Presencial;Ninguna de las anteriores;No;Ninguna;5;3;5;1;No;;Indiferente;4;5;4;4;0;Si;No;;No ha crecido;No destino gastos para conseguir nuevos clientes.;1;1;1;1;1;1;No da respuesta a las sugerencias;Ninguna;Comerciales- Productivos;Manuales de procedimientos- Instructivos;No;;No;;1;1;1;1;1;1;1;Cambios en los plazos de pago- Incremento de costos- Cambios en los volumenes de compra;;Disminucion compras.- Modalidades pago (credito o Contado);Malo;No;Desconocimiento;No;;No;;Inventarios;No;Si;Medio;No;No;;No;;Prestamos Amigos y familiares;Deficiente;Obtuvo perdidas;Disminucion en ventas;Si
18;2021/10/13  13:47:56;466740278;Si;Continuidad de Negocio - Protocolo de Bioseguridad;No;1;1;5;5;5;5;Empleo;Empleo;Ventas;Ventas;Ventas;Ventas;Si;Entre 1 - 3 colaboradores;De proceso- De producto- De mercado- De tipo organizacional;Cierre parcial;5;1;1;5;1;1;1;1;Regular;Regular;Regular;No logre acceder a ningun beneficio porque solo se podian incluir empresas SAS Y LTDA;Regular;Buena;Ns/Nr;Ns/Nr;Ns/Nr;No logre acceder a ningun beneficio porque solo se podian incluir empresas SAS Y LTDA;1;4;2;4;Teletrabajo;Como Gerente y Representante Legal-sobrecarga laboral-Estres;No;Ninguna;5;5;5;5;Si;Si;Bajo costo;5;5;5;5;0;Si;Si;Sistemas de autoevaluacion del cliente y del servicio-Uso de medios digitales permitio Creacion de herramientas para la evaluacion del servicio.;Crecio entre 25% - 50%;No destino gastos para conseguir nuevos clientes.;1;1;1;1;1;1;Si da respuesta de forma oportuna;Encuesta- Llamada telefonica;Gerenciales- Administrativos- Operativos;Manuales de procedimientos- Flujogramas- Instructivos- Organigramas;No;;No;;5;5;5;5;5;5;1;Incremento de costos- Cambios en los volumenes de compra- Cambios en los medios de pago;Alianzas estrategicas- intercambio de productos y servicios ;Disminucion compras.- Implementacion de Plataformas de compra (WhatsApp- Web- redes sociales)- Canales distribucion- Medios de pago- Modalidades pago (credito o Contado);Regular;No;Requisitos exigidos;No;;Si;No;Inventarios- Estado de perdidas y ganancias- Balance;Si;Si;Muy alto;Si;Si;Si;No;;Prestamos Amigos y familiares- Recursos Propios de los socios;Deficiente;Disminuyeron;Disminucion en ventas;No
19;2021/10/13  17:42:57;796712604;Si;Atencion al cliente- emprendimiento basico- nominas y marketing;No;5;5;5;5;5;5;No Aplica;Ventas;Ventas;Ventas;Ventas;Ventas;Si;Entre 4 - 5 colaboradores;De producto- De mercado;Cierre parcial;5;1;5;5;3;5;5;5;Mala;Mala;Mala;porque no se contaba con un acceso facil ni a capital- ni capaciones a nada.;Regular;Buena;Regular;Mala;Regular;no;3;3;4;5;Semipresencial;ninguna;No;Ninguna;5;5;5;5;No;;Indiferente;3;1;5;5;0;No;Si;cambio de producto- y linea de presentacion hacia el cliente;No ha crecido;Destino entre un 20% a 50% de los gastos totales.;1;1;3;3;5;1;Si da respuesta de forma oportuna;Buzon PQRS;Gerenciales- Administrativos- Operativos- Comerciales- Talento Humano- Productivos;Organigramas;No;;No;;5;5;5;5;5;5;1;Cambios en los plazos de pago- Incremento de costos- Cambios en los medios de pago;Transaccion Electronica- Pagos PSE;Implementacion de Plataformas de compra (WhatsApp- Web- redes sociales)- Canales distribucion;Bueno;No;No le interesa;No;;Si;Si;Libro diario- Inventarios- Estado de perdidas y ganancias- Balance;Si;Si;Muy alto;Si;Si;No;No;;Prestamos Amigos y familiares- Recursos Propios de los socios;Deficiente;Disminuyeron;Disminucion en ventas;No
20;2021/10/13  19:07:05;96534996;No;;No;3;3;1;1;4;3;No Aplica;Ventas;No Aplica;No Aplica;Ventas;Empleo;No;;Ninguna;Nunca cerre;1;3;1;1;3;1;1;1;Buena;Buena;Buena;El Gobierno nacional hizo lo que estaba en su marco de funciones;Regular;Buena;Ns/Nr;Ns/Nr;Ns/Nr;Es organizado con su finanzas y no solicito apoyo bancarios.;1;2;1;1;Presencial;No AplicA;No;Ninguna;4;4;4;2;No;;Bajo costo;4;5;2;2;0;No;No;;Crecio entre 25% - 50%;Destino menos de un 20% de los gastos totales.;1;1;1;1;3;1;Si da respuesta de forma oportuna;Entrevista;No tiene identificados los procesos;No tiene documentado;Si;El taller montallantas esta dentro de una estacion de servicio y el cambio de aceite - la estacion de servicio tiene certificacion ISO;Si;Indirectamente porque la el motallantas esta dentro de una estacion de servicio con certificacion ISO;1;1;1;1;1;1;1;Incremento de costos;Pago directo a la empresa;Disminucion compras.- Implementacion de Plataformas de compra (WhatsApp- Web- redes sociales);No incluyo ningun producto.;No;;No;;No;;Registro Mercantil- Libro diario- Inventarios- Gastos general de administracion y ventas- Inversiones fijas y diferidas- Balance- Flujo de caja;Si;Si;Muy alto;Si;Si;Si;No;;Reservas de la empresa(utilidades- fondos);Moderado;Disminuyeron;Disminucion en ventas;Si
21;2021/10/14  10:07:49;237409492;No;;Si;1;5;1;1;1;1;No Aplica;Ventas;No Aplica;No Aplica;No Aplica;Ventas;No;;Ninguna;Cierre parcial;5;5;1;2;1;1;1;5;Regular;Regular;Regular;falta de ayudas para los microempresarios ;Mala;Buena;Mala;Regular;Mala;de parte del sena falta capacitacion a los microempresarios;1;1;5;5;Presencial;Estres a sus empleados;Si;Ninguna;1;1;1;1;No;;Bajo costo;1;5;4;1;0;Si;No;;No ha crecido;No destino gastos para conseguir nuevos clientes.;2;2;5;4;3;4;No da respuesta a las sugerencias;Ninguna;Productivos;Instructivos;Si;camara de comercio;No;;1;1;5;5;1;5;1;Cambios en los medios de pago;Pago directo a la empresa;Disminucion compras.;Malo;No;;No;;No;;Libro diario;Si;No;Alto;No;No;;No;;Prestamos Amigos y familiares;Moderado;Disminuyeron;Disminucion en ventas;Si
22;2021/10/14  11:16:07;632861621;No;;No;5;5;5;1;1;4;Ventas;Ventas;Ventas;No Aplica;No Aplica;Ventas;Si;Entre 1 - 3 colaboradores;De mercado;Cierre parcial;5;5;1;5;1;5;1;1;Mala;Mala;Mala;por que falt apoyo a los pequeños pequeños empresarios. ;Mala;Mala;Ns/Nr;Mala;Ns/Nr;hizo falta el acompañamiemto de las entidades publica ;5;5;5;5;Semipresencial;Estres a sus empleados;Si;Dinero;4;5;3;1;Si;Si;Indiferente;4;5;5;5;0;No;Si;servicio por cita para hacer la atencion personalizada ;No ha crecido;No destino gastos para conseguir nuevos clientes.;5;4;5;5;5;5;No tiene implementado el buzon;Ninguna;Gerenciales- Administrativos- Operativos- Comerciales- Talento Humano- Productivos;Manuales de procedimientos- Flujogramas- Instructivos- Organigramas- todos estan implementados ;Si;la camara de comercio ;No;;1;1;5;5;1;5;1;Cambios en los medios de pago;Transaccion Electronica;Implementacion de Plataformas de compra (WhatsApp- Web- redes sociales)- Medios de pago;Regular;No;Requisitos exigidos;No;;No;;Registro Mercantil- Libro diario- Inventarios- Gastos general de administracion y ventas- Inversiones fijas y diferidas- Capital de trabajo- Plan de inversiones y financiacion- Estado de perdidas y ganancias- Balance- Flujo de caja;Si;Si;Bajo;Si;Si;Si;No;;Reservas de la empresa(utilidades- fondos);Deficiente;Disminuyeron;Disminucion en ventas;Si
